model,landscape,climate,year,species,disturbances,diversity,scenario,AGB_t_ha_med
ILAND,dischma,historic,130,piab,historic,low,alpha,182.36801765644978
ILAND,dischma,historic,130,piab,historic,low,beta,149.5475746905425
ILAND,dischma,historic,130,piab,historic,no,prod,203.4348244103804
ILAND,dischma,historic,130,piab,no,high,alpha,175.89456910216478
ILAND,dischma,historic,130,piab,no,high,beta,81.08523096047463
ILAND,dischma,historic,130,piab,no,high_future,alpha,142.82373608979435
ILAND,dischma,historic,130,piab,no,high_future,beta,58.08771200571268
ILAND,dischma,historic,130,piab,no,low,alpha,195.14366429104138
ILAND,dischma,historic,130,piab,no,low,beta,159.00792872343288
ILAND,dischma,historic,130,piab,no,no,prod,215.47055849599275
ILAND,dischma,historic,130,pice,future,high,alpha,2.93986789365158
ILAND,dischma,historic,130,pice,future,high,beta,21.21076950020676
ILAND,dischma,historic,130,pice,future,high_future,alpha,3.1246106317814837
ILAND,dischma,historic,130,pice,future,high_future,beta,11.127668758171165
ILAND,dischma,historic,130,pice,future,low,alpha,1.5105645485408887
ILAND,dischma,historic,130,pice,future,low,beta,2.1548832748920326
ILAND,dischma,historic,130,pice,historic,high,alpha,2.79545955570139
ILAND,dischma,historic,130,pice,historic,high,beta,21.553778709370874
ILAND,dischma,historic,130,pice,historic,high_future,alpha,2.9526554523463626
ILAND,dischma,historic,130,pice,historic,high_future,beta,11.347693392111786
ILAND,dischma,historic,130,pice,historic,low,alpha,1.532213276884554
ILAND,dischma,historic,130,pice,historic,low,beta,2.1857781374722167
ILAND,dischma,historic,130,pice,no,high,alpha,2.5962048618984475
ILAND,dischma,historic,130,pice,no,high,beta,22.04419801622503
ILAND,dischma,historic,130,pice,no,high_future,alpha,2.6896973128426067
ILAND,dischma,historic,130,pice,no,high_future,beta,11.579240992612274
ILAND,dischma,historic,130,pice,no,low,alpha,1.5479739056666213
ILAND,dischma,historic,130,pice,no,low,beta,2.197726220420387
ILAND,dischma,historic,130,pisy,future,high_future,alpha,0.06529933799826666
ILAND,dischma,historic,130,pisy,future,high_future,beta,1.104051733011374
ILAND,dischma,historic,130,pisy,historic,high_future,alpha,0.05889633898622379
ILAND,dischma,historic,130,pisy,historic,high_future,beta,1.0912294836651095
ILAND,dischma,historic,130,pisy,no,high_future,alpha,0.05178923178118586
ILAND,dischma,historic,130,pisy,no,high_future,beta,1.0662553157098027
ILAND,dischma,historic,130,potr,future,high,alpha,0.29285681663661034
ILAND,dischma,historic,130,potr,future,high,beta,1.0031753585725045
ILAND,dischma,historic,130,potr,future,high_future,alpha,0.4600917987897225
ILAND,dischma,historic,130,potr,future,high_future,beta,1.2474404486775972
ILAND,dischma,historic,130,potr,historic,high,alpha,0.2555354092120115
ILAND,dischma,historic,130,potr,historic,high,beta,0.9696854954822633
ILAND,dischma,historic,130,potr,historic,high_future,alpha,0.39995039326155946
ILAND,dischma,historic,130,potr,historic,high_future,beta,1.2008377389582692
ILAND,dischma,historic,130,potr,no,high,alpha,0.21371051690244758
ILAND,dischma,historic,130,potr,no,high,beta,0.9336815446295925
ILAND,dischma,historic,130,potr,no,high_future,alpha,0.3324944465741806
ILAND,dischma,historic,130,potr,no,high_future,beta,1.138750322927379
ILAND,dischma,historic,130,qupe,future,high_future,alpha,0.07871177770564372
ILAND,dischma,historic,130,qupe,future,high_future,beta,0.47908662331420304
ILAND,dischma,historic,130,qupe,historic,high_future,alpha,0.0778981005171897
ILAND,dischma,historic,130,qupe,historic,high_future,beta,0.45489111395919835
ILAND,dischma,historic,130,qupe,no,high_future,alpha,0.0780602007246438
ILAND,dischma,historic,130,qupe,no,high_future,beta,0.44672159655174826
ILAND,dischma,historic,140,abal,future,high_future,alpha,12.347591818315124
ILAND,dischma,historic,140,abal,future,high_future,beta,11.4136156829464
ILAND,dischma,historic,140,abal,historic,high_future,alpha,12.756060921709803
ILAND,dischma,historic,140,abal,historic,high_future,beta,11.663636707402192
ILAND,dischma,historic,140,abal,no,high_future,alpha,13.30975522674893
ILAND,dischma,historic,140,abal,no,high_future,beta,12.08762030247858
ILAND,dischma,historic,140,alvi,future,high,alpha,4.406990328014608e-6
ILAND,dischma,historic,140,alvi,future,high,beta,1.6460953803000445e-6
ILAND,dischma,historic,140,alvi,future,high_future,alpha,1.0140535562528239e-4
ILAND,dischma,historic,140,alvi,future,high_future,beta,3.1106605851379014e-6
ILAND,dischma,historic,140,alvi,future,low,alpha,4.890212024343104e-6
ILAND,dischma,historic,140,alvi,historic,high,alpha,4.992972195697374e-6
ILAND,dischma,historic,140,alvi,historic,high,beta,2.8735371034104024e-6
ILAND,dischma,historic,140,alvi,historic,high_future,alpha,1.0273369102217135e-4
ILAND,dischma,historic,140,alvi,historic,high_future,beta,3.1779986581203095e-6
ILAND,dischma,historic,140,alvi,historic,low,alpha,3.8087225679554378e-6
ILAND,dischma,historic,140,alvi,no,high,alpha,5.184807101282758e-6
ILAND,dischma,historic,140,alvi,no,high,beta,3.1205833640316846e-6
ILAND,dischma,historic,140,alvi,no,high_future,alpha,9.535717269565147e-5
ILAND,dischma,historic,140,alvi,no,low,alpha,4.04498123141048e-6
ILAND,dischma,historic,140,bepe,future,high,alpha,1.1237249205693085
ILAND,dischma,historic,140,bepe,future,high,beta,4.525744658929051
ILAND,dischma,historic,140,bepe,future,high_future,alpha,1.1853658198574446
ILAND,dischma,historic,140,bepe,future,high_future,beta,2.2594865176000694
ILAND,dischma,historic,140,bepe,historic,high,alpha,1.0481490186589204
ILAND,dischma,historic,140,bepe,historic,high,beta,4.473737344665907
ILAND,dischma,historic,140,bepe,historic,high_future,alpha,1.0894460751810398
ILAND,dischma,historic,140,bepe,historic,high_future,beta,2.18570710455952
ILAND,dischma,historic,140,bepe,no,high,alpha,0.9610749532678573
ILAND,dischma,historic,140,bepe,no,high,beta,4.385276191305115
ILAND,dischma,historic,140,bepe,no,high_future,alpha,0.979562104466128
ILAND,dischma,historic,140,bepe,no,high_future,beta,2.108611635385289
ILAND,dischma,historic,140,cabe,future,high_future,alpha,0.27362504102778096
ILAND,dischma,historic,140,cabe,future,high_future,beta,0.7544123041530424
ILAND,dischma,historic,140,cabe,historic,high_future,alpha,0.2674013833628136
ILAND,dischma,historic,140,cabe,historic,high_future,beta,0.7546021983633111
ILAND,dischma,historic,140,cabe,no,high_future,alpha,0.2581302016227403
ILAND,dischma,historic,140,cabe,no,high_future,beta,0.7513873119988557
ILAND,dischma,historic,140,fasy,future,high_future,alpha,4.241547553609518
ILAND,dischma,historic,140,fasy,future,high_future,beta,5.115826789263815
ILAND,dischma,historic,140,fasy,historic,high_future,alpha,3.8694384048777875
ILAND,dischma,historic,140,fasy,historic,high_future,beta,5.047070415052037
ILAND,dischma,historic,140,fasy,no,high_future,alpha,3.444783345956292
ILAND,dischma,historic,140,fasy,no,high_future,beta,5.051978034422758
ILAND,dischma,historic,140,lade,future,high,alpha,14.214002378589697
ILAND,dischma,historic,140,lade,future,high,beta,66.4967955254414
ILAND,dischma,historic,140,lade,future,high_future,alpha,20.723199123960853
ILAND,dischma,historic,140,lade,future,high_future,beta,55.699016798473096
ILAND,dischma,historic,140,lade,future,low,alpha,2.3223019288484528
ILAND,dischma,historic,140,lade,future,low,beta,27.81725580961436
ILAND,dischma,historic,140,lade,historic,high,alpha,12.656401753466122
ILAND,dischma,historic,140,lade,historic,high,beta,67.60751915456922
ILAND,dischma,historic,140,lade,historic,high_future,alpha,19.060172635873926
ILAND,dischma,historic,140,lade,historic,high_future,beta,56.226422895712005
ILAND,dischma,historic,140,lade,historic,low,alpha,2.1018516774955676
ILAND,dischma,historic,140,lade,historic,low,beta,27.942227133213862
ILAND,dischma,historic,140,lade,no,high,alpha,10.309061887966502
ILAND,dischma,historic,140,lade,no,high,beta,69.1832683686258
ILAND,dischma,historic,140,lade,no,high_future,alpha,16.435763356347522
ILAND,dischma,historic,140,lade,no,high_future,beta,58.08606013218077
ILAND,dischma,historic,140,lade,no,low,alpha,1.6768325596143914
ILAND,dischma,historic,140,lade,no,low,beta,28.500507986885204
ILAND,dischma,historic,140,piab,future,high,alpha,152.73698487366033
ILAND,dischma,historic,140,piab,future,high,beta,72.95409107896101
ILAND,dischma,historic,140,piab,future,high_future,alpha,119.37708471318726
ILAND,dischma,historic,140,piab,future,high_future,beta,49.35303465085376
ILAND,dischma,historic,140,piab,future,low,alpha,174.0317926895181
ILAND,dischma,historic,140,piab,future,low,beta,145.72067909958787
ILAND,dischma,historic,140,piab,future,no,prod,187.1216589583115
ILAND,dischma,historic,140,piab,historic,high,alpha,162.5597203261267
ILAND,dischma,historic,140,piab,historic,high,beta,76.07498027013713
ILAND,dischma,historic,140,piab,historic,high_future,alpha,127.65254814543361
ILAND,dischma,historic,140,piab,historic,high_future,beta,52.088877548639104
ILAND,dischma,historic,140,piab,historic,low,alpha,183.57968583240108
ILAND,dischma,historic,140,piab,historic,low,beta,150.20963910398473
ILAND,dischma,historic,140,piab,historic,no,prod,193.3475344874382
ILAND,dischma,historic,140,piab,no,high,alpha,179.8342760759176
ILAND,dischma,historic,140,piab,no,high,beta,81.91304485378143
ILAND,dischma,historic,140,piab,no,high_future,alpha,143.38660772398362
ILAND,dischma,historic,140,piab,no,high_future,beta,56.68594005642949
ILAND,dischma,historic,140,piab,no,low,alpha,197.0660856683587
ILAND,dischma,historic,140,piab,no,low,beta,160.81974286764887
ILAND,dischma,historic,140,piab,no,no,prod,205.93437700169036
ILAND,dischma,historic,140,pice,future,high,alpha,3.241153780014114
ILAND,dischma,historic,140,pice,future,high,beta,21.93697933067957
ILAND,dischma,historic,140,pice,future,high_future,alpha,3.3398630052550837
ILAND,dischma,historic,140,pice,future,high_future,beta,10.762974677848064
ILAND,dischma,historic,140,pice,future,low,alpha,1.7473214143349478
ILAND,dischma,historic,140,pice,future,low,beta,2.0625093602744995
ILAND,dischma,historic,140,pice,historic,high,alpha,3.0762813173750514
ILAND,dischma,historic,140,pice,historic,high,beta,22.298571556872545
ILAND,dischma,historic,140,pice,historic,high_future,alpha,3.1383284501845616
ILAND,dischma,historic,140,pice,historic,high_future,beta,10.992884067888959
ILAND,dischma,historic,140,pice,historic,low,alpha,1.7682627094744956
ILAND,dischma,historic,140,pice,historic,low,beta,2.0836015149539544
ILAND,dischma,historic,140,pice,no,high,alpha,2.8809639269017966
ILAND,dischma,historic,140,pice,no,high,beta,22.943709946433536
ILAND,dischma,historic,140,pice,no,high_future,alpha,2.8545849516396475
ILAND,dischma,historic,140,pice,no,high_future,beta,11.296110514657656
ILAND,dischma,historic,140,pice,no,low,alpha,1.793929163825013
ILAND,dischma,historic,140,pice,no,low,beta,2.0963156010283406
ILAND,dischma,historic,140,pisy,future,high_future,alpha,0.06838095757889512
ILAND,dischma,historic,140,pisy,future,high_future,beta,1.109276443404635
ILAND,dischma,historic,140,pisy,historic,high_future,alpha,0.061672881972319155
ILAND,dischma,historic,140,pisy,historic,high_future,beta,1.100460047673099
ILAND,dischma,historic,140,pisy,no,high_future,alpha,0.05386178336352643
ILAND,dischma,historic,140,pisy,no,high_future,beta,1.0742009272629423
ILAND,dischma,historic,140,potr,future,high,alpha,0.27515114123164347
ILAND,dischma,historic,140,potr,future,high,beta,0.9659963630520146
ILAND,dischma,historic,140,potr,future,high_future,alpha,0.4351295430194324
ILAND,dischma,historic,140,potr,future,high_future,beta,1.0847805853764652
ILAND,dischma,historic,140,potr,historic,high,alpha,0.23827167061447918
ILAND,dischma,historic,140,potr,historic,high,beta,0.9440454002780152
ILAND,dischma,historic,140,potr,historic,high_future,alpha,0.37647205701051834
ILAND,dischma,historic,140,potr,historic,high_future,beta,1.0399401431132556
ILAND,dischma,historic,140,potr,no,high,alpha,0.19687233774870924
ILAND,dischma,historic,140,potr,no,high,beta,0.8953649401595616
ILAND,dischma,historic,140,potr,no,high_future,alpha,0.3115728566694807
ILAND,dischma,historic,140,potr,no,high_future,beta,0.9803068973853708
ILAND,dischma,historic,140,qupe,future,high_future,alpha,0.07781562895822125
ILAND,dischma,historic,140,qupe,future,high_future,beta,0.4476225839100439
ILAND,dischma,historic,140,qupe,historic,high_future,alpha,0.07705376217030731
ILAND,dischma,historic,140,qupe,historic,high_future,beta,0.4254811236552273
ILAND,dischma,historic,140,qupe,no,high_future,alpha,0.07678949547351974
ILAND,dischma,historic,140,qupe,no,high_future,beta,0.4125852989176185
ILAND,dischma,historic,150,abal,future,high_future,alpha,14.090662696349982
ILAND,dischma,historic,150,abal,future,high_future,beta,12.809585974470249
ILAND,dischma,historic,150,abal,historic,high_future,alpha,14.584377386190571
ILAND,dischma,historic,150,abal,historic,high_future,beta,12.981223934001584
ILAND,dischma,historic,150,abal,no,high_future,alpha,15.351663006577112
ILAND,dischma,historic,150,abal,no,high_future,beta,13.611734732839214
ILAND,dischma,historic,150,alvi,future,high,alpha,0.002688803448062289
ILAND,dischma,historic,150,alvi,future,high_future,alpha,2.194030896325637e-4
ILAND,dischma,historic,150,alvi,future,high_future,beta,5.393082881396796e-6
ILAND,dischma,historic,150,alvi,future,low,alpha,8.047636305915347e-4
ILAND,dischma,historic,150,alvi,future,low,beta,4.5904344016381354e-5
ILAND,dischma,historic,150,alvi,historic,high,alpha,0.002702407472828486
ILAND,dischma,historic,150,alvi,historic,high_future,alpha,2.1507823341934744e-4
ILAND,dischma,historic,150,alvi,historic,high_future,beta,2.91245905349469e-6
ILAND,dischma,historic,150,alvi,historic,low,alpha,7.595146972583132e-4
ILAND,dischma,historic,150,alvi,historic,low,beta,5.640323374133844e-5
ILAND,dischma,historic,150,alvi,no,high,alpha,0.0027176677023977814
ILAND,dischma,historic,150,alvi,no,high_future,alpha,2.2933155519005923e-4
ILAND,dischma,historic,150,alvi,no,high_future,beta,5.322786619158246e-6
ILAND,dischma,historic,150,alvi,no,low,alpha,7.846627243242568e-4
ILAND,dischma,historic,150,alvi,no,low,beta,4.994066655111145e-5
ILAND,dischma,historic,150,bepe,future,high,alpha,1.1616198220877894
ILAND,dischma,historic,150,bepe,future,high,beta,4.650122905309666
ILAND,dischma,historic,150,bepe,future,high_future,alpha,1.3295977950445694
ILAND,dischma,historic,150,bepe,future,high_future,beta,2.5574112077230873
ILAND,dischma,historic,150,bepe,historic,high,alpha,1.074487548920317
ILAND,dischma,historic,150,bepe,historic,high,beta,4.579394097957328
ILAND,dischma,historic,150,bepe,historic,high_future,alpha,1.2187709003536562
ILAND,dischma,historic,150,bepe,historic,high_future,beta,2.4833101634535644
ILAND,dischma,historic,150,bepe,no,high,alpha,0.9697497606471277
ILAND,dischma,historic,150,bepe,no,high,beta,4.493360907869875
ILAND,dischma,historic,150,bepe,no,high_future,alpha,1.079280853792036
ILAND,dischma,historic,150,bepe,no,high_future,beta,2.3933920856655364
ILAND,dischma,historic,150,cabe,future,high_future,alpha,0.27753102773903415
ILAND,dischma,historic,150,cabe,future,high_future,beta,0.8274302636518154
ILAND,dischma,historic,150,cabe,historic,high_future,alpha,0.27001607493018553
ILAND,dischma,historic,150,cabe,historic,high_future,beta,0.833935054284352
ILAND,dischma,historic,150,cabe,no,high_future,alpha,0.26004313262191603
ILAND,dischma,historic,150,cabe,no,high_future,beta,0.8262071782345293
ILAND,dischma,historic,150,fasy,future,high_future,alpha,4.994588341605848
ILAND,dischma,historic,150,fasy,future,high_future,beta,5.9087587410363245
ILAND,dischma,historic,150,fasy,historic,high_future,alpha,4.536718427798171
ILAND,dischma,historic,150,fasy,historic,high_future,beta,5.84450508310289
ILAND,dischma,historic,150,fasy,no,high_future,alpha,4.055854134407699
ILAND,dischma,historic,150,fasy,no,high_future,beta,5.807350375863456
ILAND,dischma,historic,150,lade,future,high,alpha,11.474496196077443
ILAND,dischma,historic,150,lade,future,high,beta,65.97895203859149
ILAND,dischma,historic,150,lade,future,high_future,alpha,18.91639575025839
ILAND,dischma,historic,150,lade,future,high_future,beta,55.33316940751686
ILAND,dischma,historic,150,lade,future,low,alpha,1.9382471383316857
ILAND,dischma,historic,150,lade,future,low,beta,29.198715736669797
ILAND,dischma,historic,150,lade,historic,high,alpha,9.92830136331101
ILAND,dischma,historic,150,lade,historic,high,beta,66.74279623795934
ILAND,dischma,historic,150,lade,historic,high_future,alpha,17.338025001039554
ILAND,dischma,historic,150,lade,historic,high_future,beta,55.547974464311274
ILAND,dischma,historic,150,lade,historic,low,alpha,1.6923053661878047
ILAND,dischma,historic,150,lade,historic,low,beta,29.434987951610672
