model,landscape,climate,disturbances,replication,diversity,scenario,cv_temporal_agb,cv_temporal_bt
ILAND,rosalia,RCP45,future,10,low,beta,5.432670446916401,18.756266614835436
ILAND,rosalia,RCP45,future,10,no,prod,4.2494029444547365,32.56927059792961
ILAND,rosalia,RCP45,future,11,high,alpha,6.408424102543794,9.6704961897086
ILAND,rosalia,RCP45,future,11,high,beta,4.856941113391476,7.6232513431459505
ILAND,rosalia,RCP45,future,11,high_future,alpha,6.388103377496866,9.25186816665403
ILAND,rosalia,RCP45,future,11,high_future,beta,5.055394656254773,7.932156698227168
ILAND,rosalia,RCP45,future,11,low,alpha,7.112307159075643,14.961867025035607
ILAND,rosalia,RCP45,future,11,low,beta,6.099812654601138,17.727924770088336
ILAND,rosalia,RCP45,future,11,no,prod,4.542566815323342,32.26768828078719
ILAND,rosalia,RCP45,future,12,high,alpha,6.358800229713037,9.718606590471023
ILAND,rosalia,RCP45,future,12,high,beta,5.444495305138192,8.198694785296723
ILAND,rosalia,RCP45,future,12,high_future,alpha,6.750598568104538,10.38801421686297
ILAND,rosalia,RCP45,future,12,high_future,beta,5.655219270233637,8.752455739495051
ILAND,rosalia,RCP45,future,12,low,alpha,6.618638444353389,14.508763847646232
ILAND,rosalia,RCP45,future,12,low,beta,6.106565311296244,18.727849223259764
ILAND,rosalia,RCP45,future,12,no,prod,4.410886262614561,32.503722117159484
ILAND,rosalia,RCP45,future,13,high,alpha,6.520575240684459,10.027077729216332
ILAND,rosalia,RCP45,future,13,high,beta,5.023137945265145,8.085897079493064
ILAND,rosalia,RCP45,future,13,high_future,alpha,6.656964097687928,9.59256893017552
ILAND,rosalia,RCP45,future,13,high_future,beta,5.1207508833105155,8.120357937429553
ILAND,rosalia,RCP45,future,13,low,alpha,6.714307797281867,14.56510613746184
ILAND,rosalia,RCP45,future,13,low,beta,5.743433985856021,17.872217141858588
ILAND,rosalia,RCP45,future,13,no,prod,4.340378406952099,32.774796668894425
ILAND,rosalia,RCP45,future,14,high,alpha,6.8095274444278155,9.938270963175713
ILAND,rosalia,RCP45,future,14,high,beta,5.780420618289426,8.484159820746621
ILAND,rosalia,RCP45,future,14,high_future,alpha,7.102802751207406,9.897815642607439
ILAND,rosalia,RCP45,future,14,high_future,beta,5.621787200073744,8.404518974399272
ILAND,rosalia,RCP45,future,14,low,alpha,6.825704929361756,14.428458226220444
ILAND,rosalia,RCP45,future,14,low,beta,6.103206333777397,18.182072996612895
ILAND,rosalia,RCP45,future,14,no,prod,4.557985243289798,32.28690305625069
ILAND,rosalia,RCP45,future,15,high,alpha,7.308298207883979,10.667075469502487
ILAND,rosalia,RCP45,future,15,high,beta,5.057212043325404,7.687583744415599
ILAND,rosalia,RCP45,future,15,high_future,alpha,7.244742239379211,10.232344858088195
ILAND,rosalia,RCP45,future,15,high_future,beta,5.203048940012714,8.080141643340822
ILAND,rosalia,RCP45,future,15,low,alpha,6.349509612978483,14.424703552965322
ILAND,rosalia,RCP45,future,15,low,beta,5.558337323681565,18.786464072542184
ILAND,rosalia,RCP45,future,15,no,prod,4.330647723502729,32.46270701196364
ILAND,rosalia,RCP45,future,16,high,alpha,6.742025852751292,10.214204389371362
ILAND,rosalia,RCP45,future,16,high,beta,6.06405851514948,8.85866510390966
ILAND,rosalia,RCP45,future,16,high_future,alpha,7.118658440878685,10.098364415056292
ILAND,rosalia,RCP45,future,16,high_future,beta,5.809947803341124,8.801188330931895
ILAND,rosalia,RCP45,future,16,low,alpha,6.6693066272676225,14.704560781554932
ILAND,rosalia,RCP45,future,16,low,beta,6.163402066683536,18.620066673055504
ILAND,rosalia,RCP45,future,16,no,prod,4.487600737199502,32.22833849031745
ILAND,rosalia,RCP45,future,17,high,alpha,6.699949220486892,10.157104505867048
ILAND,rosalia,RCP45,future,17,high,beta,5.559592846240706,8.914346054675626
ILAND,rosalia,RCP45,future,17,high_future,alpha,7.070087180812229,10.5402236691633
ILAND,rosalia,RCP45,future,17,high_future,beta,5.507905524873931,8.824125655595584
ILAND,rosalia,RCP45,future,17,low,alpha,6.675887233318743,14.830068901086971
ILAND,rosalia,RCP45,future,17,low,beta,6.1798033983332585,19.085594439415228
ILAND,rosalia,RCP45,future,17,no,prod,4.3928562552503765,32.80980348852725
ILAND,rosalia,RCP45,future,18,high,alpha,6.717224435487462,10.097672544599428
ILAND,rosalia,RCP45,future,18,high,beta,5.512110785066071,8.69488428864865
ILAND,rosalia,RCP45,future,18,high_future,alpha,7.437828348879913,10.60498017515334
ILAND,rosalia,RCP45,future,18,high_future,beta,5.71631520552796,9.075030790115164
ILAND,rosalia,RCP45,future,18,low,alpha,6.673378372864207,14.730631609144003
ILAND,rosalia,RCP45,future,18,low,beta,6.010228642273006,18.097110986139505
ILAND,rosalia,RCP45,future,18,no,prod,4.4956022695436495,32.6352839138866
ILAND,rosalia,RCP45,future,19,high,alpha,6.780698479199692,10.6168358323525
ILAND,rosalia,RCP45,future,19,high,beta,5.4926076045974614,8.779895451278744
ILAND,rosalia,RCP45,future,19,high_future,alpha,6.823124576062016,9.866469264564348
ILAND,rosalia,RCP45,future,19,high_future,beta,5.559670330428308,9.1550103811443
ILAND,rosalia,RCP45,future,19,low,alpha,6.99521604680418,15.100476374027538
ILAND,rosalia,RCP45,future,19,low,beta,6.525806497369905,18.59584961197733
ILAND,rosalia,RCP45,future,19,no,prod,4.444530516593215,32.73832092905961
ILAND,rosalia,RCP45,future,20,high,alpha,6.873132452590558,10.457736375879097
ILAND,rosalia,RCP45,future,20,high,beta,4.911118744600665,8.298694023115702
ILAND,rosalia,RCP45,future,20,high_future,alpha,6.634897208046553,10.062269535421423
ILAND,rosalia,RCP45,future,20,high_future,beta,5.071080198356291,8.5190175127702
ILAND,rosalia,RCP45,future,20,low,alpha,6.732818507362751,14.481332690118197
ILAND,rosalia,RCP45,future,20,low,beta,5.801508754160483,18.420351679920504
ILAND,rosalia,RCP45,future,20,no,prod,4.323009396594442,32.47382310585166
ILAND,rosalia,RCP45,historic,1,high,alpha,7.187490302334738,10.3432181207502
ILAND,rosalia,RCP45,historic,1,high,beta,5.52591972237309,8.458576944755787
ILAND,rosalia,RCP45,historic,1,high_future,alpha,6.939162964858417,9.592922199709127
ILAND,rosalia,RCP45,historic,1,high_future,beta,5.709628974747243,8.703222080400389
ILAND,rosalia,RCP45,historic,1,low,alpha,7.174657344124784,15.232265251857486
ILAND,rosalia,RCP45,historic,1,low,beta,6.143447846916931,18.380316173558544
ILAND,rosalia,RCP45,historic,1,no,prod,4.423909315382868,33.45273827167952
ILAND,rosalia,RCP45,historic,2,high,alpha,7.123103299524199,10.052341341070631
ILAND,rosalia,RCP45,historic,2,high,beta,5.484163589981195,7.673698311500361
ILAND,rosalia,RCP45,historic,2,high_future,alpha,6.907519999621504,9.76335956566858
ILAND,rosalia,RCP45,historic,2,high_future,beta,5.766211005996437,8.875888365555745
ILAND,rosalia,RCP45,historic,2,low,alpha,6.958618112565194,14.813820299741904
ILAND,rosalia,RCP45,historic,2,low,beta,5.972636936396506,17.892991222376345
ILAND,rosalia,RCP45,historic,2,no,prod,4.375729768801027,33.367462438589904
ILAND,rosalia,RCP45,historic,3,high,alpha,6.822130948092909,9.61647327968946
ILAND,rosalia,RCP45,historic,3,high,beta,5.585083880059776,8.671977262978201
ILAND,rosalia,RCP45,historic,3,high_future,alpha,7.124107768871571,9.948757891227332
ILAND,rosalia,RCP45,historic,3,high_future,beta,5.60330534680517,8.547867018523146
ILAND,rosalia,RCP45,historic,3,low,alpha,7.510882429697231,15.973142125633446
ILAND,rosalia,RCP45,historic,3,low,beta,6.363636878005085,18.171914849907424
ILAND,rosalia,RCP45,historic,3,no,prod,4.528961915015897,33.65841270003487
ILAND,rosalia,RCP45,historic,4,high,alpha,7.29282514828143,10.026952658973897
ILAND,rosalia,RCP45,historic,4,high,beta,5.216733173444799,8.231421576127783
